"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"26157070","ENEA LA [26157070]","Limnigráfica","Convencional","Suspendida","Caldas","Manizales","(5.033333333, -75.46666667)","230","-75.46666667","5.033333333","15/07/1984","15/05/1996","Area Operativa 09 - Cauca-Valle-Caldas","Quebrada Manizales","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157080","CHUPADEROS [26157080]","Limnigráfica","Convencional","Suspendida","Caldas","Manizales","(5.028944444, -75.47616667)","21","-75.47616667","5.028944444","15/07/1984","06/01/2016","Area Operativa 09 - Cauca-Valle-Caldas","Chinchina","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157090","PLAYA LA [26157090]","Limnimétrica","Convencional","Suspendida","Caldas","Manizales","(5.1, -75.51666667)","250","-75.51666667","5.1","15/07/1984","15/04/1996","Area Operativa 09 - Cauca-Valle-Caldas","Quebrada Olivares","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157100","SAN GABRIEL [26157100]","Limnimétrica","Convencional","Activa","Caldas","Manizales","(5.119305556, -75.56472222)","1,173","-75.56472222","5.119305556","15/07/1984",,"Area Operativa 09 - Cauca-Valle-Caldas","Guacaica","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157160","CONEJERAS1 - AUT [26157160]","Limnigráfica","Automática sin Telemetría","Suspendida","Caldas","Villamaria","(4.819166667, -75.377861111)","4,685","-75.377861111","4.819166667","06/12/2007",,"Area Operativa 09 - Cauca-Valle-Caldas","Claro","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157170","CONEJERAS2 - AUT [26157170]","Limnigráfica","Automática con Telemetría, Convencional","Suspendida","Caldas","Villamaria","(4.820388889, -75.377138889)","4,686","-75.377138889","4.820388889","06/12/2007","05/03/2025","Area Operativa 09 - Cauca-Valle-Caldas","Claro","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157190","RIO CLARO - AUT [26157190]","Limnigráfica","Automática con Telemetría, Convencional","En Mantenimiento","Caldas","Villamaria","(4.900916667, -75.45111111)","2,706","-75.45111111","4.900916667","10/12/2008",,"Area Operativa 09 - Cauca-Valle-Caldas","Claro","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157200","SIETECUERALES - AUT [26157200]","Limnigráfica","Automática con Telemetría, Convencional","En Mantenimiento","Caldas","Villamaria","(4.860222222, -75.37463889)","3,794","-75.37463889","4.860222222","11/12/2008",,"Area Operativa 09 - Cauca-Valle-Caldas","Claro","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26157210","SAN ANTONIO [26157210]","Limnigráfica","Convencional","Activa","Caldas","Villamaria","(4.886611111, -75.428972222)","3,048","-75.428972222","4.886611111","10/07/2008",,"Area Operativa 09 - Cauca-Valle-Caldas","QUEBRADA SAN ANTONIO","Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26160080","SALAMINA CONC BARC [26160080]","Pluviométrica","Convencional","Activa","Caldas","Salamina","(5.395444444, -75.48930556)","1,890","-75.48930556","5.395444444","15/08/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26160090","PACORA PLAZA FERIA [26160090]","Pluviométrica","Convencional","Activa","Caldas","Pácora","(5.522444444, -75.45508333)","1,821","-75.45508333","5.522444444","15/08/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26160100","NEIRA [26160100]","Pluviométrica","Convencional","Activa","Caldas","Neira","(5.163166667, -75.518444444)","1,980","-75.518444444","5.163166667","15/09/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26160120","CRISTALINA LA [26160120]","Pluviométrica","Convencional","Activa","Caldas","Neira","(5.192194444, -75.43577778)","2,411","-75.43577778","5.192194444","15/09/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26160160","LA MARIA [26160160]","Pluviométrica","Convencional","Activa","Caldas","Aguadas","(5.5875, -75.5775)","645","-75.5775","5.5875","15/01/1962",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26165030","JARDIN EL [26165030]","Climática Ordinaria","Convencional","Suspendida","Antioquia","Jardín","(5.583333333, -75.83333333)","1,800","-75.83333333","5.583333333","15/06/1990","15/06/1990","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167010","PUENTE LAS JUNTAS [26167010]","Limnigráfica","Convencional","Suspendida","Caldas","Neira","(5.233333333, -75.65)","860","-75.65","5.233333333","15/06/1965","15/02/1996","Area Operativa 09 - Cauca-Valle-Caldas","Tapias","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167020","PINTADO EL [26167020]","Limnimétrica","Convencional","Suspendida","Caldas","Riosucio","(5.25, -75.61666667)","750","-75.61666667","5.25","15/11/1961","15/08/2003","Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167030","MARIA LA [26167030]","Limnimétrica","Convencional","Suspendida","Caldas","Anserma","(5.183333333, -75.7)","790","-75.7","5.183333333","15/09/1967","15/05/1985","Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167040","PACORA [26167040]","Limnimétrica","Convencional","Suspendida","Caldas","Pácora","(5.5, -75.56666667)","1,890","-75.56666667","5.5","15/02/1965","15/11/1970","Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167050","BOCACHE [26167050]","Limnimétrica","Convencional","Suspendida","Caldas","Aguadas","(5.616666667, -75.56666667)","865","-75.56666667","5.616666667","15/09/1970","15/03/1971","Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167060","PAILA LA [26167060]","Limnigráfica","Convencional","Activa","Caldas","Neira","(5.232083333, -75.64472222)","916","-75.64472222","5.232083333","15/02/1971",,"Area Operativa 09 - Cauca-Valle-Caldas","Tapias","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167070","IRRA  - AUT [26167070]","Limnigráfica","Automática con Telemetría, Convencional","En Mantenimiento","Caldas","Neira","(5.268305556, -75.66419444)","766","-75.66419444","5.268305556","15/11/1961",,"Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167080","GUACARI [26167080]","Limnimétrica","Convencional","Suspendida","Caldas","Filadelfia","(5.279888889, -75.64836111)","801","-75.64836111","5.279888889","15/08/1984","22/10/2010","Area Operativa 09 - Cauca-Valle-Caldas","Quebrada Honda","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26167090","COSTA AZUL  [26167090]","Limnigráfica","Automática sin Telemetría","Suspendida","Caldas","Salamina","(5.356333333, -75.49286111)","1,800","-75.49286111","5.356333333","15/08/1984","11/10/2018","Area Operativa 01 - Antioquia-Chocó","Chamberi","Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170150","PUEBLORRICO [26170150]","Pluviométrica","Convencional","Activa","Antioquia","Pueblorrico","(5.791055556, -75.83880556)","1,819","-75.83880556","5.791055556","15/09/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170160","NACIONAL LA GRANJA [26170160]","Pluviométrica","Convencional","Suspendida","Antioquia","Támesis","(5.716666667, -75.71666667)","1,190","-75.71666667","5.716666667","15/09/1970","15/02/1978","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170170","PRADERA LA [26170170]","Pluviométrica","Convencional","Suspendida","Antioquia","Caramanta","(5.533333333, -75.66666667)","1,950","-75.66666667","5.533333333","15/09/1970","15/07/1987","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170180","CARAMANTA [26170180]","Pluviométrica","Convencional","Activa","Antioquia","Caramanta","(5.547833333, -75.64130556)","2,112","-75.64130556","5.547833333","15/10/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170190","EL DIQUE [26170190]","Pluviométrica","Convencional","Activa","Antioquia","Jericó","(5.803861111, -75.72361111)","922","-75.72361111","5.803861111","15/09/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170250","IRRA [26170250]","Pluviométrica","Convencional","Suspendida","Risaralda","Quinchía","(5.266666667, -75.66666667)","785","-75.66666667","5.266666667","15/01/1962","15/10/1985","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170260","GUERRERITO [26170260]","Pluviométrica","Convencional","Activa","Risaralda","Quinchía","(5.281055556, -75.66497222)","797","-75.66497222","5.281055556","15/10/1978",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170290","RIOSUCIO [26170290]","Pluviométrica","Convencional","Activa","Caldas","Riosucio","(5.424777778, -75.73025)","1,946","-75.73025","5.424777778","15/04/1985",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26170350","FLECHA LA [26170350]","Pluviométrica","Convencional","Suspendida","Caldas","Marmato","(5.466666667, -75.61666667)","650","-75.61666667","5.466666667","15/09/1990","15/02/2002","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26175010","RIOSUCIO [26175010]","Climática Ordinaria","Convencional","Suspendida","Caldas","Riosucio","(5.433333333, -75.7)","1,810","-75.7","5.433333333","15/01/1932","15/07/1940","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26175020","INSTITUCION LOS FUNDADORE [26175020]","Climática Ordinaria","Convencional","Suspendida","Caldas","Riosucio","(5.433333333, -75.71666667)","1,820","-75.71666667","5.433333333","15/07/1970","15/10/1979","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26175030","GRANJA LA NACIONAL [26175030]","Climática Principal","Convencional","Activa","Antioquia","Támesis","(5.717333333, -75.69091667)","1,153","-75.69091667","5.717333333","15/07/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26175040","HACIENDA TUNEZ [26175040]","Climática Ordinaria","Automática con Telemetría, Convencional","Activa","Antioquia","Fredonia","(5.80025, -75.65097222)","604","-75.65097222","5.80025","15/04/1975",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26175050","RIOSUCIO [26175050]","Climática Ordinaria","Convencional","Suspendida","Caldas","Riosucio","(5.433333333, -75.7)","1,810","-75.7","5.433333333","15/10/1979","15/08/1984","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26177010","PUENTE CARRETERA [26177010]","Limnimétrica","Convencional","Activa","Caldas","Supia","(5.452916667, -75.653361111)","1,192","-75.653361111","5.452916667","15/06/1964",,"Area Operativa 09 - Cauca-Valle-Caldas","Supia","Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26177030","LA VIRGINIA - AUT [26177030]","Limnigráfica","Automática con Telemetría, Convencional","Activa","Risaralda","La Virginia","(4.8925, -75.882694444)","922","-75.882694444","4.8925","15/10/1946",,"Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Río Otún y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26177060","MARIA LA [26177060]","Limnimétrica","Convencional","Suspendida","Antioquia","Caramanta","(5.6, -75.6)","621","-75.6","5.6","15/10/1975","15/09/2005","Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26177070","PUENTE CARRETERA [26177070]","Limnimétrica","Convencional","Suspendida","Antioquia","Támesis","(5.75, -75.63333333)","605","-75.63333333","5.75","15/03/1978","15/04/1978","Area Operativa 01 - Antioquia-Chocó","Cartama","Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26177090","BALSOS LOS [26177090]","Limnimétrica","Convencional","Suspendida","Antioquia","Valparaiso","(5.716666667, -75.6)","505","-75.6","5.716666667","15/07/1978","15/05/2002","Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26177100","SANTA CLARA [26177100]","Limnimétrica","Convencional","Suspendida","Antioquia","Concordia","(5.95, -75.85)","520","-75.85","5.95","15/05/1978","15/04/2002","Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180130","PINTADA LA [26180130]","Pluviométrica","Convencional","Suspendida","Caldas","Aguadas","(5.75, -75.6)","650","-75.6","5.75","15/02/1962","15/08/1970","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180160","ABEJORRAL [26180160]","Pluviométrica","Convencional","Activa","Antioquia","Abejorral","(5.785972222, -75.43041667)","2,170","-75.43041667","5.785972222","15/05/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180170","LA UNION [26180170]","Pluviométrica","Convencional","Activa","Antioquia","La Unión","(5.998333333, -75.38138889)","2,530","-75.38138889","5.998333333","15/05/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180180","SONSON [26180180]","Climática Ordinaria","Automática con Telemetría, Convencional","Activa","Antioquia","Sonsón","(5.71525, -75.2945)","2,383","-75.2945","5.71525","15/06/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180190","AGUADAS [26180190]","Pluviométrica","Convencional","Activa","Caldas","Aguadas","(5.600027778, -75.45119444)","2,180","-75.45119444","5.600027778","15/08/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180200","MONTEBELLO [26180200]","Pluviométrica","Convencional","Activa","Antioquia","Montebello","(5.9503, -75.5369)","2,129","-75.5369","5.9503","15/10/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180220","LA  PINTADA ALERTAS [26180220]","Pluviométrica","Convencional","Activa","Antioquia","La Pintada","(5.7414778, -75.6005638)","620","-75.6005638","5.7414778","02/06/1980",,"Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180240","LAS PAVAS [26180240]","Pluviométrica","Convencional","Activa","Caldas","Aguadas","(5.522194444, -75.39288889)","2,770","-75.39288889","5.522194444","15/04/1994",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180250","VALLE ALTO [26180250]","Climática Ordinaria","Automática con Telemetría, Convencional","En Mantenimiento","Caldas","Salamina","(5.35, -75.31777778)","3,311","-75.31777778","5.35","15/04/1994",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26180260","LA MIRANDA [26180260]","Pluviométrica","Convencional","Activa","Caldas","Salamina","(5.427166667, -75.33358333)","2,915","-75.33358333","5.427166667","15/09/1999",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26185010","LA PELADA [26185010]","Climática Ordinaria","Convencional","Activa","Caldas","Aguadas","(5.57875, -75.34477778)","2,180","-75.34477778","5.57875","15/04/1994",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26185020","MESOPOTAMIA [26185020]","Climática Ordinaria","Automática con Telemetría, Convencional","En Mantenimiento","Antioquia","La Unión","(5.886361111, -75.31863889)","2,408","-75.31863889","5.886361111","15/06/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26185030","JERICO - AUT [26185030]","Climática Principal","Automática con Telemetría","Suspendida","Antioquia","Jericó","(5.799166667, -75.78952778)","2,313","-75.78952778","5.799166667","28/11/2004","06/01/2016","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26185040","SAN FELIX [26185040]","Climática Ordinaria","Convencional","Activa","Caldas","Salamina","(5.372944444, -75.37533333)","2,855","-75.37533333","5.372944444","15/08/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Arma","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
